Index,X,Y
892,2083750,366000
893,2084000,366000
894,2084250,366000
895,2069500,365750
896,2069750,365750
897,2070000,365750
898,2070250,365750
899,2070500,365750
900,2070750,365750
901,2071000,365750
902,2071250,365750
903,2071500,365750
904,2071750,365750
905,2072000,365750
906,2072250,365750
907,2072500,365750
908,2072750,365750
909,2073000,365750
910,2073250,365750
911,2073500,365750
912,2073750,365750
913,2074000,365750
914,2074250,365750
915,2074500,365750
916,2074750,365750
917,2075000,365750
918,2075250,365750
919,2075500,365750
920,2075750,365750
921,2076000,365750
922,2076250,365750
923,2076500,365750
924,2076750,365750
925,2077000,365750
926,2077250,365750
927,2077500,365750
928,2077750,365750
929,2078000,365750
930,2078250,365750
931,2078500,365750
932,2078750,365750
933,2079000,365750
934,2079250,365750
935,2079500,365750
936,2079750,365750
937,2080000,365750
938,2080250,365750
939,2080500,365750
940,2080750,365750
941,2081000,365750
942,2081250,365750
943,2081500,365750
944,2081750,365750
945,2082000,365750
946,2082250,365750
947,2082500,365750
948,2082750,365750
949,2083000,365750
950,2083250,365750
951,2083500,365750
952,2083750,365750
953,2084000,365750
954,2084250,365750
955,2069250,365500
956,2069500,365500
957,2069750,365500
958,2070000,365500
959,2070250,365500
960,2070500,365500
961,2070750,365500
962,2071000,365500
963,2071250,365500
964,2071500,365500
965,2071750,365500
966,2072000,365500
967,2072250,365500
968,2072500,365500
969,2072750,365500
970,2073000,365500
971,2073250,365500
972,2073500,365500
973,2073750,365500
974,2074000,365500
975,2074250,365500
976,2074500,365500
977,2074750,365500
978,2075000,365500
979,2075250,365500
980,2075500,365500
981,2075750,365500
982,2076000,365500
983,2076250,365500
984,2076500,365500
985,2076750,365500
986,2077000,365500
987,2077250,365500
988,2077500,365500
989,2077750,365500
990,2078000,365500
991,2078250,365500
992,2078500,365500
993,2078750,365500
994,2079000,365500
995,2079250,365500
996,2079500,365500
997,2079750,365500
998,2080000,365500
999,2080250,365500
1000,2080500,365500
1001,2080750,365500
1002,2081000,365500
1003,2081250,365500
1004,2081500,365500
1005,2081750,365500
1006,2082000,365500
1007,2082250,365500
1008,2082500,365500
1009,2082750,365500
1010,2083000,365500
1011,2083250,365500
1012,2083500,365500
1013,2083750,365500
1014,2084000,365500
1015,2084250,365500
1016,2068750,365250
1017,2069000,365250
1018,2069250,365250
1019,2069500,365250
1020,2069750,365250
1021,2070000,365250
1022,2070250,365250
1023,2070500,365250
1024,2070750,365250
1025,2071000,365250
1026,2071250,365250
1027,2071500,365250
1028,2071750,365250
1029,2072000,365250
1030,2072250,365250
1031,2072500,365250
1032,2072750,365250
1033,2073000,365250
1034,2073250,365250
1035,2073500,365250
1036,2073750,365250
1037,2074000,365250
1038,2074250,365250
1039,2074500,365250
1040,2074750,365250
1041,2075000,365250
1042,2075250,365250
1043,2075500,365250
1044,2075750,365250
1045,2076000,365250
1046,2076250,365250
1047,2076500,365250
1048,2076750,365250
1049,2077000,365250
1050,2077250,365250
1051,2077500,365250
1052,2077750,365250
1053,2078000,365250
1054,2078250,365250
1055,2078500,365250
1056,2078750,365250
1057,2079000,365250
1058,2079250,365250
1059,2079500,365250
1060,2079750,365250
1061,2080000,365250
1062,2080250,365250
1063,2080500,365250
1064,2080750,365250
1065,2081000,365250
1066,2081250,365250
1067,2081500,365250
1068,2081750,365250
1069,2082000,365250
1070,2082250,365250
1071,2082500,365250
1072,2082750,365250
1073,2083000,365250
1074,2083250,365250
1075,2083500,365250
1076,2083750,365250
1077,2084000,365250
1078,2067750,365000
1079,2068000,365000
