Index,X,Y
9312,2039263.197,340236.8029
9313,2039375,340293.4917
9314,2040875,340380.2065
9315,2041125,340264.4533
9316,2041220.156,340220.1564
9317,2041375,340375
9318,2041625,340375
9319,2041875,340375
9320,2042125,340375
9321,2042375,340375
9322,2042614.4,340375
9323,2025875,340125
9324,2025535.446,340125
9325,2026125,340125
9326,2026375,340125
9327,2026625,340125
9328,2026875,340125
9329,2027125,340125
9330,2027375,340125
9331,2027625,340125
9332,2027875,340125
9333,2028125,340125
9334,2028375,340125
9335,2028625,340125
9336,2028875,340125
9337,2029125,340125
9338,2029375,340125
9339,2029625,340125
9340,2029875,340125
9341,2030125,340125
9342,2030375,340125
9343,2030625,340125
9344,2030875,340125
9345,2031125,340125
9346,2031375,340125
9347,2031625,340125
9348,2031875,340125
9349,2032125,340125
9350,2032375,340125
9351,2032625,340125
9352,2032875,340125
9353,2033125,340125
9354,2033375,340125
9355,2033625,340125
9356,2033875,340125
9357,2034125,340125
9358,2034375,340125
9359,2034625,340125
9360,2034875,340125
9361,2035125,340125
9362,2035375,340125
9363,2035625,340125
9364,2035875,340125
9365,2036125,340125
9366,2036375,340125
9367,2036625,340125
9368,2036875,340125
9369,2037125,340125
9370,2037375,340125
9371,2037625,340125
9372,2037875,340125
9373,2038125,340125
9374,2038375,340125
9375,2038625,340125
9376,2038767.366,339982.6342
9377,2038875,340039.9705
9378,2041539.784,340039.7838
9379,2041625,340125
9380,2041875,340125
9381,2042125,340125
9382,2042375,340125
9383,2042689.136,340125
9384,2025551.406,339875
9385,2025875,339875
9386,2026125,339875
9387,2026375,339875
9388,2026625,339875
9389,2026875,339875
9390,2027125,339875
9391,2027375,339875
9392,2027625,339875
9393,2027875,339875
9394,2028125,339875
9395,2028375,339875
9396,2028625,339875
9397,2028875,339875
9398,2029125,339875
9399,2029375,339875
9400,2029625,339875
9401,2029875,339875
9402,2030125,339875
9403,2030375,339875
9404,2030625,339875
9405,2030875,339875
9406,2031125,339875
9407,2031375,339875
9408,2031625,339875
9409,2031875,339875
9410,2032125,339875
9411,2032375,339875
9412,2032625,339875
9413,2032875,339875
9414,2033125,339875
9415,2033375,339875
9416,2033625,339875
9417,2033875,339875
9418,2034125,339875
9419,2034375,339875
9420,2034625,339875
9421,2034875,339875
9422,2035125,339875
9423,2035375,339875
9424,2035625,339875
9425,2035875,339875
9426,2036125,339875
9427,2036375,339875
9428,2036625,339875
9429,2036875,339875
9430,2037125,339875
9431,2037375,339875
9432,2037625,339875
9433,2037875,339875
9434,2038125,339875
9435,2038375,339875
9436,2038466.99,339783.0096
9437,2041875,339802.0335
9438,2041987.658,339737.6577
9439,2042125,339875
9440,2042375,339875
9441,2042625,339875
9442,2042737.205,339987.2046
9443,2025485.884,339764.1161
9444,2025625,339625
9445,2025875,339625
9446,2026125,339625
9447,2026375,339625
9448,2026625,339625
9449,2026875,339625
9450,2027125,339625
9451,2027375,339625
9452,2027625,339625
9453,2027875,339625
9454,2028125,339625
9455,2028375,339625
9456,2028625,339625
9457,2028875,339625
9458,2029125,339625
9459,2029375,339625
9460,2029625,339625
9461,2029875,339625
9462,2030125,339625
9463,2030375,339625
9464,2030625,339625
9465,2030875,339625
9466,2031125,339625
9467,2031375,339625
9468,2031625,339625
9469,2031875,339625
9470,2032125,339625
9471,2032375,339625
9472,2032625,339625
9473,2032875,339625
9474,2033125,339625
9475,2033375,339625
9476,2033625,339625
9477,2033875,339625
9478,2034125,339625
9479,2034375,339625
9480,2034625,339625
9481,2034875,339625
9482,2035125,339625
9483,2035375,339625
9484,2035625,339625
9485,2035875,339625
9486,2036125,339625
9487,2036375,339625
9488,2036625,339625
9489,2036875,339625
9490,2037125,339625
9491,2037375,339625
9492,2037625,339625
9493,2037875,339625
9494,2038125,339555.7285
9495,2038016.427,339483.5728
9496,2042081.724,339625
9497,2042375,339625
9498,2042625,339625
9499,2042875,339625
9500,2042930.689,339680.6893
9501,2025211.405,339538.5953
9502,2025375,339375
9503,2025625,339375
9504,2025875,339375
9505,2026125,339375
9506,2026375,339375
9507,2026625,339375
9508,2026875,339375
9509,2027125,339375
9510,2027375,339375
9511,2027625,339375
9512,2027875,339375
9513,2028125,339375
9514,2028375,339375
9515,2028625,339375
9516,2028875,339375
9517,2029125,339375
9518,2029375,339375
9519,2029625,339375
9520,2029875,339375
9521,2030125,339375
9522,2030375,339375
9523,2030625,339375
9524,2030875,339375
9525,2031125,339375
9526,2031375,339375
9527,2031625,339375
9528,2031875,339375
9529,2032125,339375
9530,2032375,339375
9531,2032625,339375
9532,2032875,339375
9533,2033125,339375
9534,2033375,339375
9535,2033625,339375
9536,2033875,339375
9537,2034125,339375
9538,2034375,339375
9539,2034625,339375
9540,2034875,339375
9541,2035125,339375
9542,2035375,339375
9543,2035625,339375
9544,2035875,339375
9545,2036125,339375
9546,2036375,339375
9547,2036625,339375
9548,2036875,339375
9549,2037125,339375
9550,2037375,339375
9551,2037625,339375
9552,2037716.052,339283.9483
9553,2042263.327,339263.3269
9554,2042375,339375
9555,2042625,339375
9556,2042875,339375
9557,2043202.606,339375
9558,2024755.999,339244.0007
9559,2024875,339125
9560,2025125,339125
9561,2025125,339482.7014
9562,2025375,339125
9563,2025625,339125
9564,2025875,339125
9565,2026125,339125
9566,2026375,339125
9567,2026625,339125
9568,2026875,339125
9569,2027125,339125
9570,2027375,339125
9571,2027625,339125
9572,2027875,339125
9573,2028125,339125
9574,2028375,339125
9575,2028625,339125
9576,2028875,339125
9577,2029125,339125
9578,2029375,339125
9579,2029625,339125
9580,2029875,339125
9581,2030125,339125
9582,2030375,339125
9583,2030625,339125
9584,2030875,339125
9585,2031125,339125
9586,2031375,339125
9587,2031625,339125
9588,2031875,339125
9589,2032125,339125
9590,2032375,339125
9591,2032625,339125
9592,2032875,339125
9593,2033125,339125
9594,2033375,339125
9595,2033625,339125
9596,2033875,339125
9597,2034125,339125
9598,2034375,339125
9599,2034625,339125
9600,2034875,339125
9601,2035125,339125
9602,2035375,339125
9603,2035625,339125
9604,2035875,339125
9605,2036125,339125
9606,2036375,339125
9607,2036625,339125
9608,2036875,339125
9609,2037125,339125
9610,2037265.489,338984.5115
9611,2037375,339057.291
9612,2042286.772,339125
9613,2042625,339125
9614,2042875,339125
9615,2043289.167,339125
9616,2024300.594,338949.4061
9617,2024375,338875
9618,2024625,338875
9619,2024625,339159.2593
9620,2024875,338875
9621,2025125,338875
9622,2025375,338875
9623,2025625,338875
9624,2025875,338875
9625,2026125,338875
9626,2026375,338875
9627,2026625,338875
9628,2026875,338875
9629,2027125,338875
9630,2027375,338875
9631,2027625,338875
9632,2027875,338875
9633,2028125,338875
9634,2028375,338875
9635,2028625,338875
9636,2028875,338875
9637,2029125,338875
9638,2029375,338875
9639,2029625,338875
9640,2029875,338875
9641,2030125,338875
9642,2030375,338875
9643,2030625,338875
9644,2030875,338875
9645,2031125,338875
9646,2031375,338875
9647,2031625,338875
9648,2031875,338875
9649,2032125,338875
9650,2032375,338875
9651,2032625,338875
9652,2032875,338875
9653,2033125,338875
9654,2033375,338875
9655,2033625,338875
9656,2033875,338875
9657,2034125,338875
9658,2034375,338875
9659,2034625,338875
9660,2034875,338875
9661,2035125,338875
9662,2035375,338875
9663,2035625,338875
9664,2035875,338875
9665,2036125,338875
9666,2036375,338875
9667,2036625,338875
9668,2036875,338875
9669,2036965.113,338784.887
9670,2042329.145,338875
9671,2042625,338875
9672,2042875,338875
9673,2043125,338875
9674,2043301.429,339051.4289
9675,2024375,338625
9676,2023996.99,338753.0097
9677,2024125,338625
9678,2024625,338625
9679,2024875,338625
9680,2025125,338625
9681,2025375,338625
9682,2025625,338625
9683,2025875,338625
9684,2026125,338625
9685,2026375,338625
9686,2026625,338625
9687,2026875,338625
9688,2027125,338625
9689,2027375,338625
9690,2027625,338625
9691,2027875,338625
9692,2028125,338625
9693,2028375,338625
9694,2028625,338625
9695,2028875,338625
9696,2029125,338625
9697,2029375,338625
9698,2029625,338625
9699,2029875,338625
9700,2030125,338625
9701,2030375,338625
9702,2030625,338625
9703,2030875,338625
9704,2031125,338625
9705,2031375,338625
9706,2031625,338625
9707,2031875,338625
9708,2032125,338625
9709,2032375,338625
9710,2032625,338625
9711,2032875,338625
9712,2033125,338625
9713,2033375,338625
9714,2033625,338625
9715,2033875,338625
9716,2034125,338625
9717,2034375,338625
9718,2034625,338625
9719,2034875,338625
9720,2035125,338625
9721,2035375,338625
9722,2035625,338625
9723,2035875,338625
9724,2036125,338625
9725,2036375,338625
9726,2036514.55,338485.4502
9727,2036625,338558.8535
9728,2042492.134,338492.1338
9729,2042625,338625
9730,2042875,338625
9731,2043125,338625
9732,2043375,338625
9733,2043430.75,338680.7504
9734,2023541.585,338458.4151
9735,2023625,338375
9736,2023875,338375
9737,2023875,338674.0961
9738,2024125,338375
9739,2024375,338375
9740,2024625,338375
9741,2024875,338375
9742,2025125,338375
9743,2025375,338375
9744,2025625,338375
9745,2025875,338375
9746,2026125,338375
9747,2026375,338375
9748,2026625,338375
9749,2026875,338375
9750,2027125,338375
9751,2027375,338375
9752,2027625,338375
9753,2027875,338375
9754,2028125,338375
9755,2028375,338375
9756,2028625,338375
9757,2028875,338375
9758,2029125,338375
9759,2029375,338375
9760,2029625,338375
9761,2029875,338375
9762,2030125,338375
9763,2030375,338375
9764,2030625,338375
9765,2030875,338375
9766,2031125,338375
9767,2031375,338375
9768,2031625,338375
9769,2031875,338375
9770,2032125,338375
9771,2032375,338375
9772,2032625,338375
9773,2032875,338375
9774,2033125,338375
9775,2033375,338375
9776,2033625,338375
9777,2033875,338375
9778,2034125,338375
9779,2034375,338375
9780,2034625,338375
9781,2034875,338375
9782,2035125,338375
9783,2035375,338375
9784,2035625,338375
9785,2035875,338375
9786,2036125,338375
9787,2036214.174,338285.8256
9788,2042875,338375
9789,2042549.455,338375
9790,2043125,338375
9791,2043375,338375
9792,2043625,338306.0564
9793,2043625,338665.1454
9794,2043524.74,338225.2601
9795,2023237.981,338262.0187
9796,2023375,338125
9797,2023625,338125
9798,2023875,338125
9799,2024125,338125
9800,2024375,338125
9801,2024625,338125
9802,2024875,338125
9803,2025125,338125
9804,2025375,338125
9805,2025625,338125
9806,2025875,338125
9807,2026125,338125
9808,2026375,338125
9809,2026625,338125
9810,2026875,338125
9811,2027125,338125
9812,2027375,338125
9813,2027625,338125
9814,2027875,338125
9815,2028125,338125
9816,2028375,338125
9817,2028625,338125
9818,2028875,338125
9819,2029125,338125
9820,2029375,338125
9821,2029625,338125
9822,2029875,338125
9823,2030125,338125
9824,2030375,338125
9825,2030625,338125
9826,2030875,338125
9827,2031125,338125
9828,2031375,338125
9829,2031625,338125
9830,2031875,338125
9831,2032125,338125
9832,2032375,338125
9833,2032625,338125
9834,2032875,338125
9835,2033125,338125
9836,2033375,338125
9837,2033625,338125
9838,2033875,338125
9839,2034125,338125
9840,2034375,338125
9841,2034625,338125
9842,2034875,338125
9843,2035125,338125
9844,2035375,338125
9845,2035625,338125
9846,2035763.611,337986.3888
9847,2035875,338060.416
9848,2042659.216,338125
9849,2042875,338125
9850,2043125,338125
9851,2043487.142,338125
9852,2022782.576,337967.4241
9853,2022875,337875
9854,2023125,337875
9855,2023125,338188.9329
9856,2023375,337875
9857,2023625,337875
9858,2023875,337875
9859,2024125,337875
9860,2024375,337875
9861,2024625,337875
9862,2024875,337875
9863,2025125,337875
9864,2025375,337875
9865,2025625,337875
9866,2025875,337875
9867,2026125,337875
9868,2026375,337875
9869,2026625,337875
9870,2026875,337875
9871,2027125,337875
9872,2027375,337875
9873,2027625,337875
9874,2027875,337875
9875,2028125,337875
9876,2028375,337875
9877,2028625,337875
9878,2028875,337875
9879,2029125,337875
9880,2029375,337875
9881,2029625,337875
9882,2029875,337875
9883,2030125,337875
9884,2030375,337875
9885,2030625,337875
9886,2030875,337875
9887,2031125,337875
9888,2031375,337875
9889,2031625,337875
9890,2031875,337875
9891,2032125,337875
9892,2032375,337875
9893,2032625,337875
9894,2032875,337875
9895,2033125,337875
9896,2033375,337875
9897,2033625,337875
9898,2033875,337875
9899,2034125,337875
9900,2034375,337875
9901,2034625,337875
9902,2034875,337875
9903,2035125,337875
9904,2035375,337875
9905,2035463.236,337786.7643
9906,2042541.677,337875
9907,2042875,337875
9908,2043125,337875
9909,2043471.121,337875
9910,2003246.088,337753.9119
9911,2003375,337625
9912,2003625,337625
9913,2003625,337902.992
9914,2003875,337625
9915,2003875,337948.4685
9916,2004125,337625
9917,2004125,337966.6503
9918,2004375,337625
9919,2004375,337901.0899
9920,2004625,337625
9921,2004777.386,337777.3856
9922,2022875,337625
9923,2022478.972,337771.0277
9924,2022625,337625
9925,2023125,337625
9926,2023375,337625
9927,2023625,337625
9928,2023875,337625
9929,2024125,337625
9930,2024375,337625
9931,2024625,337625
9932,2024875,337625
9933,2025125,337625
9934,2025375,337625
9935,2025625,337625
9936,2025875,337625
9937,2026125,337625
9938,2026375,337625
9939,2026625,337625
9940,2026875,337625
9941,2027125,337625
9942,2027375,337625
9943,2027625,337625
9944,2027875,337625
9945,2028125,337625
9946,2028375,337625
9947,2028625,337625
9948,2028875,337625
9949,2029125,337625
9950,2029375,337625
9951,2029625,337625
9952,2029875,337625
9953,2030125,337625
9954,2030375,337625
9955,2030625,337625
9956,2030875,337625
9957,2031125,337625
9958,2031375,337625
9959,2031625,337625
9960,2031875,337625
9961,2032125,337625
9962,2032375,337625
9963,2032625,337625
9964,2032875,337625
9965,2033125,337625
9966,2033375,337625
9967,2033625,337625
9968,2033875,337625
9969,2034125,337625
9970,2034375,337625
9971,2034625,337625
9972,2034875,337625
9973,2035012.672,337487.3275
9974,2035125,337561.9785
9975,2042754.983,337504.9835
9976,2042875,337625
9977,2043125,337625
9978,2043497.494,337625
9979,2003076.087,337375
9980,2003375,337375
9981,2003625,337375
9982,2003875,337375
9983,2004125,337375
9984,2004375,337375
9985,2004625,337375
9986,2004875,337375
9987,2004875,337777.3856
9988,2005125,337375
9989,2005125,337777.3856
9990,2005375,337375
9991,2005375,337727.4395
9992,2005625,337375
9993,2005779.495,337529.4951
9994,2022375,337375
9995,2022375,337703.7697
9996,2022028.845,337471.1553
9997,2022125,337375
9998,2022625,337375
9999,2022875,337375
10000,2023125,337375
10001,2023375,337375
10002,2023625,337375
10003,2023875,337375
10004,2024125,337375
10005,2024375,337375
10006,2024625,337375
10007,2024875,337375
10008,2025125,337375
10009,2025375,337375
10010,2025625,337375
10011,2025875,337375
10012,2026125,337375
10013,2026375,337375
10014,2026625,337375
10015,2026875,337375
10016,2027125,337375
10017,2027375,337375
10018,2027625,337375
10019,2027875,337375
10020,2028125,337375
10021,2028375,337375
10022,2028625,337375
10023,2028875,337375
10024,2029125,337375
10025,2029375,337375
10026,2029625,337375
10027,2029875,337375
10028,2030125,337375
10029,2030375,337375
10030,2030625,337375
10031,2030875,337375
10032,2031125,337375
10033,2031375,337375
10034,2031625,337375
10035,2031875,337375
10036,2032125,337375
10037,2032375,337375
10038,2032625,337375
10039,2032875,337375
10040,2033125,337375
10041,2033375,337375
10042,2033625,337375
10043,2033875,337375
10044,2034125,337375
10045,2034375,337375
10046,2034625,337375
10047,2034712.297,337287.703
10048,2042873.618,337375
10049,2043125,337375
10050,2043375,337375
10051,2043528.404,337528.4043
10052,2003375,337125
10053,2003091.742,337125
10054,2003625,337125
10055,2003875,337125
10056,2004125,337125
10057,2004375,337125
10058,2004625,337125
10059,2004875,337125
10060,2005125,337125
10061,2005375,337125
10062,2005625,337125
10063,2005875,337125
10064,2005875,337482.7586
10065,2006125,337125
10066,2006284.54,337284.54
10067,2022125,337125
10068,2021731.341,337268.6593
10069,2021875,337125
10070,2022375,337125
10071,2022625,337125
10072,2022875,337125
10073,2023125,337125
10074,2023375,337125
10075,2023625,337125
10076,2023875,337125
10077,2024125,337125
10078,2024375,337125
10079,2024625,337125
10080,2024875,337125
10081,2025125,337125
10082,2025375,337125
10083,2025625,337125
10084,2025875,337125
10085,2026125,337125
10086,2026375,337125
10087,2026625,337125
10088,2026875,337125
10089,2027125,337125
10090,2027375,337125
10091,2027625,337125
10092,2027875,337125
10093,2028125,337125
10094,2028375,337125
10095,2028625,337125
10096,2028875,337125
10097,2029125,337125
10098,2029375,337125
10099,2029625,337125
10100,2029875,337125
10101,2030125,337125
10102,2030375,337125
10103,2030625,337125
10104,2030875,337125
10105,2031125,337125
10106,2031375,337125
10107,2031625,337125
10108,2031875,337125
10109,2032125,337125
10110,2032375,337125
10111,2032625,337125
10112,2032875,337125
10113,2033125,337125
10114,2033375,337125
10115,2033625,337125
10116,2033875,337125
10117,2034125,337125
10118,2034261.388,336988.6118
10119,2034375,337063.541
10120,2042891.46,337125
10121,2043125,337125
10122,2043375,337125
10123,2043625,337125
10124,2043787.333,337287.333
10125,2003375,336875
10126,2003258.463,336758.4631
10127,2003625,336875
10128,2003875,336875
10129,2004125,336875
10130,2004375,336875
10131,2004625,336875
10132,2004875,336875
10133,2005125,336875
10134,2005375,336875
10135,2005625,336875
10136,2005875,336875
10137,2006125,336875
10138,2006375,336875
10139,2006375,337241.777
10140,2006625,336875
10141,2006625,337123.5952
10142,2006875,336875
10143,2007040.623,337040.6232
10144,2021625,336875
10145,2021625,337196.2786
10146,2021285.085,336964.9154
10147,2021375,336875
10148,2021875,336875
10149,2022125,336875
10150,2022375,336875
10151,2022625,336875
10152,2022875,336875
10153,2023125,336875
10154,2023375,336875
10155,2023625,336875
10156,2023875,336875
10157,2024125,336875
10158,2024375,336875
10159,2024625,336875
10160,2024875,336875
10161,2025125,336875
10162,2025375,336875
10163,2025625,336875
10164,2025875,336875
10165,2026125,336875
10166,2026375,336875
10167,2026625,336875
10168,2026875,336875
10169,2027125,336875
10170,2027375,336875
10171,2027625,336875
10172,2027875,336875
10173,2028125,336875
10174,2028375,336875
10175,2028625,336875
10176,2028875,336875
10177,2029125,336875
10178,2029375,336875
10179,2029625,336875
10180,2029875,336875
10181,2030125,336875
10182,2030375,336875
10183,2030625,336875
10184,2030875,336875
10185,2031125,336875
10186,2031375,336875
10187,2031625,336875
10188,2031875,336875
10189,2032125,336875
10190,2032375,336875
10191,2032625,336875
10192,2032875,336875
10193,2033125,336875
10194,2033375,336875
10195,2033625,336875
10196,2033875,336875
10197,2033957.684,336792.3155
10198,2042886.141,336875
10199,2043125,336875
10200,2043375,336875
10201,2043625,336875
10202,2043875,336875
10203,2043875,337239.591
10204,2044125,336875
10205,2044125,337192.716
10206,2044375,336875
10207,2044375,337122.0733
10208,2044625,336875
10209,2044774.569,337024.5685
10210,2003625,336625
10211,2003521.951,336521.9506
10212,2003875,336625
10213,2004125,336625
10214,2004375,336625
10215,2004625,336625
10216,2004875,336625
10217,2005125,336625
10218,2005375,336625
10219,2005625,336625
10220,2005875,336625
10221,2006125,336625
10222,2006375,336625
10223,2006625,336625
10224,2006875,336625
10225,2007125,336625
10226,2007125,337026.3909
10227,2007375,336625
10228,2007375,336984.2223
10229,2007625,336625
10230,2007779.623,336779.6227
10231,2021375,336625
10232,2020987.581,336762.4194
10233,2021125,336625
10234,2021625,336625
10235,2021875,336625
10236,2022125,336625
10237,2022375,336625
10238,2022625,336625
10239,2022875,336625
10240,2023125,336625
10241,2023375,336625
10242,2023625,336625
10243,2023875,336625
10244,2024125,336625
10245,2024375,336625
10246,2024625,336625
10247,2024875,336625
10248,2025125,336625
10249,2025375,336625
10250,2025625,336625
10251,2025875,336625
10252,2026125,336625
10253,2026375,336625
10254,2026625,336625
10255,2026875,336625
10256,2027125,336625
10257,2027375,336625
10258,2027625,336625
10259,2027875,336625
10260,2028125,336625
10261,2028375,336625
10262,2028625,336625
10263,2028875,336625
10264,2029125,336625
10265,2029375,336625
10266,2029625,336625
10267,2029875,336625
10268,2030125,336625
10269,2030375,336625
10270,2030625,336625
10271,2030875,336625
10272,2031125,336625
10273,2031375,336625
10274,2031625,336625
10275,2031875,336625
10276,2032125,336625
10277,2032375,336625
10278,2032625,336625
10279,2032875,336625
10280,2033125,336625
10281,2033375,336625
10282,2033502.129,336497.8711
10283,2033625,336577.2877
10284,2042880.822,336625
10285,2043125,336625
10286,2043375,336625
10287,2043625,336625
10288,2043875,336625
10289,2044125,336625
10290,2044375,336625
10291,2044625,336625
10292,2044875,336625
10293,2044875,337007.273
10294,2045125,336625
10295,2045125,336995.0779
10296,2045375,336625
10297,2045375,336942.512
10298,2045625,336625
10299,2045733.139,336733.1386
10300,2003798.266,336298.2664
10301,2003875,336375
10302,2004125,336375
10303,2004375,336375
10304,2004625,336375
10305,2004875,336375
10306,2005125,336375
10307,2005375,336375
10308,2005625,336375
10309,2005875,336375
10310,2006125,336375
10311,2006375,336375
10312,2006625,336375
10313,2006875,336375
10314,2007125,336375
10315,2007375,336375
10316,2007625,336375
10317,2007875,336375
10318,2007875,336724.7808
10319,2008125,336375
10320,2008249.736,336499.7362
10321,2020875,336375
10322,2020875,336685.7915
10323,2020541.325,336458.6754
10324,2020625,336375
10325,2021125,336375
10326,2021375,336375
10327,2021625,336375
10328,2021875,336375
10329,2022125,336375
10330,2022375,336375
10331,2022625,336375
10332,2022875,336375
10333,2023125,336375
10334,2023375,336375
10335,2023625,336375
10336,2023875,336375
10337,2024125,336375
10338,2024375,336375
10339,2024625,336375
10340,2024875,336375
10341,2025125,336375
10342,2025375,336375
10343,2025625,336375
10344,2025875,336375
10345,2026125,336375
10346,2026375,336375
10347,2026625,336375
10348,2026875,336375
10349,2027125,336375
10350,2027375,336375
10351,2027625,336375
10352,2027875,336375
10353,2028125,336375
10354,2028375,336375
10355,2028625,336375
10356,2028875,336375
10357,2029125,336375
10358,2029375,336375
10359,2029625,336375
10360,2029875,336375
10361,2030125,336375
10362,2030375,336375
10363,2030625,336375
10364,2030875,336375
10365,2031125,336375
10366,2031375,336375
10367,2031625,336375
10368,2031875,336375
10369,2032125,336375
10370,2032375,336375
10371,2032625,336375
10372,2032875,336375
10373,2033125,336375
10374,2033198.425,336301.5748
10375,2042875.503,336375
10376,2043125,336375
10377,2043375,336375
10378,2043625,336375
10379,2043875,336375
10380,2044125,336375
10381,2044375,336375
10382,2044625,336375
10383,2044875,336375
10384,2045125,336375
10385,2045375,336375
10386,2045625,336375
10387,2045892.987,336375
10388,2004125,336112.7868
10389,2004375,335992.9558
10390,2004455.95,335955.9501
10391,2004625,336125
10392,2004875,336125
10393,2005125,336125
10394,2005375,336125
10395,2005625,336125
10396,2005875,336125
10397,2006125,336125
10398,2006375,336125
10399,2006625,336125
10400,2006875,336125
10401,2007125,336125
10402,2007375,336125
10403,2007625,336125
10404,2007875,336125
10405,2008125,336125
10406,2008375,336125
10407,2008536.621,336286.6214
10408,2020625,336125
10409,2020243.821,336256.1795
10410,2020375,336125
10411,2020875,336125
10412,2021125,336125
10413,2021375,336125
10414,2021625,336125
10415,2021875,336125
10416,2022125,336125
10417,2022375,336125
10418,2022625,336125
10419,2022875,336125
10420,2023125,336125
10421,2023375,336125
10422,2023625,336125
10423,2023875,336125
10424,2024125,336125
10425,2024375,336125
10426,2024625,336125
10427,2024875,336125
10428,2025125,336125
10429,2025375,336125
10430,2025625,336125
10431,2025875,336125
10432,2026125,336125
10433,2026375,336125
10434,2026625,336125
10435,2026875,336125
10436,2027125,336125
10437,2027375,336125
10438,2027625,336125
10439,2027875,336125
10440,2028125,336125
10441,2028375,336125
10442,2028625,336125
10443,2028875,336125
10444,2029125,336125
10445,2029375,336125
10446,2029625,336125
10447,2029875,336125
10448,2030125,336125
10449,2030375,336125
10450,2030625,336125
10451,2030875,336125
10452,2031125,336125
10453,2031375,336125
10454,2031625,336125
10455,2031875,336125
10456,2032125,336125
10457,2032375,336125
10458,2032625,336125
10459,2032742.87,336007.1303
10460,2032875,336092.5316
10461,2042819.052,336125
10462,2043125,336125
10463,2043375,336125
10464,2043625,336125
10465,2043875,336125
10466,2044125,336125
10467,2044375,336125
10468,2044625,336125
10469,2044875,336125
10470,2045125,336125
10471,2045375,336125
10472,2045625,336125
10473,2045936.584,336125
10474,2004875,335756.6916
10475,2004963.491,335713.4912
10476,2005125,335875
10477,2005375,335875
10478,2005625,335875
10479,2005875,335875
10480,2006125,335875
10481,2006375,335875
10482,2006625,335875
10483,2006875,335875
10484,2007125,335875
10485,2007375,335875
10486,2007625,335875
10487,2007875,335875
10488,2008125,335875
10489,2008375,335875
10490,2008625,335875
10491,2008625,336220.9688
10492,2008875,335875
10493,2008966.949,335966.9493
10494,2019797.564,335952.4355
10495,2019875,335875
10496,2020125,335875
10497,2020125,336175.3043
10498,2020375,335875
10499,2020625,335875
10500,2020875,335875
10501,2021125,335875
10502,2021375,335875
10503,2021625,335875
10504,2021875,335875
10505,2022125,335875
10506,2022375,335875
10507,2022625,335875
10508,2022875,335875
10509,2023125,335875
10510,2023375,335875
10511,2023625,335875
10512,2023875,335875
10513,2024125,335875
10514,2024375,335875
10515,2024625,335875
10516,2024875,335875
10517,2025125,335875
10518,2025375,335875
10519,2025625,335875
10520,2025875,335875
10521,2026125,335875
10522,2026375,335875
10523,2026625,335875
10524,2026875,335875
10525,2027125,335875
10526,2027375,335875
10527,2027625,335875
10528,2027875,335875
10529,2028125,335875
10530,2028375,335875
10531,2028625,335875
10532,2028875,335875
10533,2029125,335875
10534,2029375,335875
10535,2029625,335875
10536,2029875,335875
10537,2030125,335875
10538,2030375,335875
10539,2030625,335875
10540,2030875,335875
10541,2031125,335875
10542,2031375,335875
10543,2031625,335875
10544,2031875,335875
10545,2032125,335875
10546,2032287.314,335712.6859
10547,2032375,335769.3609
10548,2042750.086,335875
10549,2043125,335875
10550,2043375,335875
10551,2043625,335875
10552,2043875,335875
10553,2044125,335875
10554,2044375,335875
10555,2044625,335875
10556,2044875,335875
10557,2045125,335875
10558,2045375,335875
10559,2045625,335875
10560,2045875,335875
10561,2045989.165,335989.1649
10562,2047125,335875
10563,2047125,336165.9789
10564,2046764.312,335985.6884
10565,2046875,335875
10566,2047375,335875
10567,2047375,336269.6921
10568,2047737.973,335875
10569,2005375,335512.5972
10570,2005467.459,335467.4595
10571,2005625,335625
10572,2005875,335625
10573,2006125,335625
10574,2006375,335625
10575,2006625,335625
10576,2006875,335625
10577,2007125,335625
10578,2007375,335625
10579,2007625,335625
10580,2007875,335625
10581,2008125,335625
10582,2008375,335625
10583,2008625,335625
10584,2008875,335625
10585,2009125,335625
10586,2009253.835,335753.8346
10587,2019875,335625
10588,2019500.06,335749.9395
10589,2019625,335625
10590,2020125,335625
10591,2020375,335625
10592,2020625,335625
10593,2020875,335625
10594,2021125,335625
10595,2021375,335625
10596,2021625,335625
10597,2021875,335625
10598,2022125,335625
10599,2022375,335625
10600,2022625,335625
10601,2022875,335625
10602,2023125,335625
10603,2023375,335625
10604,2023625,335625
10605,2023875,335625
10606,2024125,335625
10607,2024375,335625
10608,2024625,335625
10609,2024875,335625
10610,2025125,335625
10611,2025375,335625
10612,2025625,335625
10613,2025875,335625
10614,2026125,335625
10615,2026375,335625
10616,2026625,335625
10617,2026875,335625
10618,2027125,335625
10619,2027375,335625
10620,2027625,335625
10621,2027875,335625
10622,2028125,335625
10623,2028375,335625
10624,2028625,335625
10625,2028875,335625
10626,2029125,335625
10627,2029375,335625
10628,2029625,335625
10629,2029875,335625
10630,2030125,335625
10631,2030375,335625
10632,2030625,335625
10633,2030875,335625
10634,2031125,335625
10635,2031375,335625
10636,2031625,335625
10637,2031875,335625
10638,2031983.61,335516.3896
10639,2042722.732,335777.2676
10640,2042875,335625
10641,2043125,335625
10642,2043375,335625
10643,2043625,335625
10644,2043875,335625
10645,2044125,335625
10646,2044375,335625
10647,2044625,335625
10648,2044875,335625
10649,2045125,335625
10650,2045375,335625
10651,2045625,335625
10652,2045875,335625
10653,2046125,335625
10654,2046239.942,335739.9421
